country,points,price,province,region_1,taster_name,variety,is_red,is_white,is_rose,is_sparkling,is_dry,is_sweet,year,is_blend
Portugal,86,9.0,Douro,,Roger Voss,Portuguese Red,1,0,0,0,0,0,2013.0,0
France,89,,Burgundy,Saint-Véran,Roger Voss,Chardonnay,0,0,0,0,0,0,2014.0,0
Spain,87,40.0,Catalonia,Priorat,Michael Schachner,Red Blend,0,0,0,0,0,0,2007.0,1
France,85,16.0,Rhône Valley,Costières de Nîmes,Joe Czerwinski,Rhône-style Red Blend,0,0,0,0,0,0,2013.0,1
Spain,85,25.0,Northern Spain,Toro,Michael Schachner,Tinta de Toro,1,0,0,0,0,0,2008.0,0
US,90,15.0,Washington,Columbia Valley (WA),Sean P. Sullivan,Red Blend,1,0,0,0,0,0,2013.0,1
Italy,87,15.0,Veneto,Prosecco Treviso,Kerin O’Keefe,Glera,0,1,0,0,1,1,,0
US,93,49.0,California,Adelaida District,Matt Kettmann,Mourvèdre,1,0,0,0,0,0,2014.0,0
US,86,26.0,California,Sonoma County,,Viognier,0,0,0,0,1,0,2007.0,0
Germany,90,27.0,Rheinhessen,,Anna Lee C. Iijima,Silvaner,0,0,0,0,0,0,2013.0,0
US,91,35.0,California,Anderson Valley,Jim Gordon,Pinot Noir,1,0,0,0,0,0,2014.0,0
US,88,36.0,California,Dry Creek Valley,Virginie Boone,Petite Sirah,1,0,0,0,0,0,2013.0,0
Italy,88,20.0,Veneto,Soave Classico,Kerin O’Keefe,White Blend,0,1,0,0,0,0,2015.0,1
US,91,35.0,Washington,Columbia Valley (WA),Sean P. Sullivan,Malbec,1,0,0,0,0,0,2012.0,0
Italy,85,25.0,Piedmont,Barbaresco,Kerin O’Keefe,Nebbiolo,0,0,0,0,1,0,2012.0,0
US,92,135.0,California,Napa Valley,,Cabernet Sauvignon,0,0,0,0,0,0,2010.0,0
France,88,,Provence,Côtes de Provence,Roger Voss,Rosé,1,0,0,0,0,0,2014.0,0
US,87,20.0,California,California,Virginie Boone,White Blend,0,1,0,0,0,0,2012.0,1
US,92,35.0,Washington,Columbia Valley (WA),Paul Gregutt,Bordeaux-style Red Blend,0,0,0,0,0,0,2010.0,1
Austria,89,25.0,Kremstal,,Anne Krebiehl MW,Riesling,0,0,0,0,0,0,2014.0,0
US,88,25.0,Oregon,Walla Walla Valley (OR),Paul Gregutt,Syrah,0,0,0,0,0,1,2007.0,0
France,90,20.0,Alsace,Alsace,Anne Krebiehl MW,Pinot Gris,0,0,0,0,0,0,2015.0,0
Spain,87,8.0,Northern Spain,Bierzo,Michael Schachner,Mencía,1,0,0,0,1,0,2010.0,0
US,90,16.0,Washington,Columbia Valley (WA),Sean P. Sullivan,Merlot,0,0,0,0,0,0,2013.0,0
Portugal,88,16.0,Douro,,Roger Voss,Portuguese Red,0,0,0,0,0,0,2005.0,0
Italy,91,42.0,Tuscany,Brunello di Montalcino,,Sangiovese Grosso,0,0,0,0,0,0,2004.0,0
US,87,25.0,California,Sonoma County,Virginie Boone,Zinfandel,1,0,0,0,0,0,2014.0,0
Italy,88,27.0,Southern Italy,Castel del Monte,,Uva di Troia,1,0,0,0,0,0,2005.0,0
France,86,19.0,Loire Valley,Crémant de Loire,Roger Voss,Cabernet Franc,0,0,0,0,0,0,,0
US,92,44.0,California,Santa Lucia Highlands,Matt Kettmann,Chardonnay,0,0,0,0,0,0,2015.0,0
US,90,45.0,California,Alexander Valley,Virginie Boone,Cabernet Sauvignon,1,0,0,0,0,0,2014.0,0
Argentina,86,30.0,Mendoza Province,Luján de Cuyo,Michael Schachner,Cabernet Blend,0,0,0,0,0,0,2008.0,1
US,89,11.0,America,,Paul Gregutt,Chenin Blanc,0,1,0,0,0,0,2006.0,0
Spain,85,20.0,Catalonia,Alella,Michael Schachner,Pansa Blanca,0,1,0,0,0,0,2015.0,0
France,87,15.0,France Other,,Roger Voss,Red Blend,1,0,0,0,0,0,2015.0,1
France,90,22.0,Provence,Coteaux d'Aix-en-Provence,Roger Voss,Rosé,1,0,0,0,0,0,2010.0,0
US,89,55.0,California,Paso Robles,Matt Kettmann,Rhône-style Red Blend,0,0,0,0,0,0,2012.0,1
US,83,52.0,California,Dry Creek Valley,,Zinfandel,0,0,0,0,0,0,2010.0,0
Spain,91,58.0,Northern Spain,Rioja,Michael Schachner,Tempranillo Blend,0,0,0,0,0,0,2014.0,1
US,87,60.0,California,Sta. Rita Hills,,Pinot Noir,1,0,0,0,1,0,2010.0,0
US,92,25.0,Washington,Walla Walla Valley (WA),Paul Gregutt,Malbec,0,0,0,0,0,0,2009.0,0
Australia,92,50.0,South Australia,Barossa,Joe Czerwinski,Cabernet Sauvignon,0,0,0,0,0,0,2009.0,0
France,89,20.0,Beaujolais,Fleurie,Roger Voss,Gamay,1,0,0,0,0,0,2012.0,0
Italy,92,30.0,Veneto,Valdobbiadene Prosecco Superiore,Kerin O’Keefe,Glera,0,1,0,0,0,0,2013.0,0
France,86,25.0,Burgundy,Bourgogne Vézelay,Roger Voss,Chardonnay,0,0,0,0,0,0,2011.0,0
US,89,25.0,California,Anderson Valley,Jim Gordon,Riesling,0,0,0,0,1,0,2014.0,0
US,86,14.0,California,Sonoma County,,Zinfandel,0,0,0,0,1,0,2011.0,0
Italy,86,8.0,Northeastern Italy,Delle Venezie,Joe Czerwinski,Pinot Grigio,0,0,0,0,0,0,2001.0,0
US,91,50.0,California,Russian River Valley,,Pinot Noir,1,0,0,0,1,1,2007.0,0
Italy,87,48.0,Tuscany,Brunello di Montalcino,Kerin O’Keefe,Sangiovese,0,0,0,0,1,0,2010.0,0
Italy,89,,Southern Italy,Terre del Volturno,,Aglianico,1,0,0,0,0,0,2004.0,0
Italy,87,,Tuscany,Rosso di Montalcino,,Sangiovese Grosso,0,0,0,0,0,0,2008.0,0
Australia,91,45.0,Western Australia,Margaret River,Joe Czerwinski,Cabernet Sauvignon,0,0,0,0,0,0,2007.0,0
France,93,55.0,Burgundy,Beaune,Roger Voss,Pinot Noir,0,0,0,0,0,0,2014.0,0
Argentina,87,11.0,Mendoza Province,Mendoza,Michael Schachner,Bonarda,0,0,0,0,0,0,2006.0,0
US,90,32.0,Washington,Columbia Valley (WA),Paul Gregutt,Syrah,1,0,0,0,0,0,2009.0,0
France,91,15.0,Bordeaux,Castillon Côtes de Bordeaux,Roger Voss,Bordeaux-style Red Blend,0,0,0,0,0,0,2010.0,1
France,87,22.0,Beaujolais,Brouilly,Roger Voss,Gamay,1,0,0,0,0,0,2014.0,0
US,91,40.0,Washington,Columbia Valley (WA),Paul Gregutt,Syrah,0,0,0,0,0,0,2009.0,0
US,83,20.0,California,Central Coast,,Chardonnay,0,0,0,0,0,0,2006.0,0
US,87,30.0,New York,Finger Lakes,Anna Lee C. Iijima,Gewürztraminer,0,0,0,0,0,0,2015.0,0
Austria,88,,Burgenland,,Anne Krebiehl MW,Blaufränkisch,0,0,0,0,0,0,2011.0,0
US,84,28.0,California,Monterey,,Pinot Noir,0,0,0,0,1,0,2006.0,0
US,91,44.0,Washington,Washington,Sean P. Sullivan,Chardonnay,0,0,0,0,0,0,2013.0,0
US,87,24.0,California,Santa Maria Valley,,Chardonnay,0,0,0,0,0,1,2005.0,0
US,83,22.0,California,North Coast,,Bordeaux-style Red Blend,0,0,0,0,1,1,2005.0,1
Italy,87,27.0,Veneto,Valpolicella Classico Superiore Ripasso,,Red Blend,0,1,0,0,0,0,2006.0,1
Italy,88,15.0,Veneto,Soave Classico,Kerin O’Keefe,Garganega,0,1,0,0,0,0,2016.0,0
Portugal,88,20.0,Tejo,,Roger Voss,Portuguese White,0,0,0,0,0,0,2014.0,0
Germany,88,17.0,Mosel,,Anna Lee C. Iijima,Riesling,0,0,0,0,0,1,2014.0,0
Italy,88,19.0,Veneto,Conegliano Valdobbiadene Prosecco Superiore,,Glera,0,1,0,0,0,0,,0
Chile,86,11.0,Colchagua Valley,,Michael Schachner,Cabernet Sauvignon,0,0,0,0,0,0,2011.0,0
US,89,20.0,California,Napa Valley,,Sauvignon Blanc,0,0,0,0,1,1,2006.0,0
US,91,20.0,Washington,Walla Walla Valley (WA),Paul Gregutt,Sémillon,0,1,0,0,0,0,2011.0,0
Spain,89,20.0,Andalucia,Jerez,Michael Schachner,Palomino,0,1,0,0,0,0,,0
US,88,20.0,Washington,Wahluke Slope,Sean P. Sullivan,Merlot,0,0,0,0,0,0,2012.0,0
France,85,,Provence,Côtes de Provence,Roger Voss,Rosé,0,0,0,0,0,0,2009.0,0
France,93,100.0,Burgundy,Nuits-St.-Georges,Roger Voss,Pinot Noir,0,0,0,0,0,0,2011.0,0
Italy,90,125.0,Veneto,Amarone della Valpolicella Classico,Kerin O’Keefe,Red Blend,1,0,0,0,0,1,2007.0,1
Austria,92,15.0,Burgenland,,Anne Krebiehl MW,Chardonnay,0,0,0,0,1,0,2016.0,0
France,94,220.0,Burgundy,Vosne-Romanée,Roger Voss,Pinot Noir,1,0,0,0,0,0,2014.0,0
France,89,,Bordeaux,Haut-Médoc,Roger Voss,Bordeaux-style Red Blend,0,0,0,0,0,0,2010.0,1
France,88,,Burgundy,Marsannay,Roger Voss,Pinot Noir,1,0,0,0,1,0,2014.0,0
Italy,89,,Veneto,Valdobbiadene Superiore di Cartizze,Kerin O’Keefe,Glera,0,1,0,0,0,0,2015.0,0
Italy,89,14.0,Veneto,Soave Classico,Kerin O’Keefe,Garganega,0,1,0,0,0,0,2015.0,0
Chile,86,16.0,Cachapoal Valley,,Michael Schachner,Malbec,1,0,0,0,0,0,2011.0,0
US,87,12.0,New York,Cayuga Lake,,Riesling,0,0,0,0,0,0,2007.0,0
US,82,10.0,California,California,,Chardonnay,0,0,0,0,0,0,2011.0,0
Italy,87,50.0,Veneto,Amarone della Valpolicella Classico,Kerin O’Keefe,Red Blend,0,0,0,0,0,0,2012.0,1
Italy,87,20.0,Central Italy,Trebbiano d'Abruzzo,,Trebbiano,0,0,0,0,0,0,2010.0,0
France,92,55.0,Alsace,Alsace,Roger Voss,Gewürztraminer,0,0,0,0,0,0,2009.0,0
Italy,88,17.0,Veneto,Conegliano Valdobbiadene Prosecco Superiore,Kerin O’Keefe,Sparkling Blend,0,1,0,0,0,0,2014.0,1
US,84,16.0,Oregon,Umpqua Valley,Sean P. Sullivan,Riesling,0,0,0,0,1,0,2012.0,0
US,88,25.0,California,Humboldt County,Virginie Boone,Red Blend,1,0,0,0,0,0,2007.0,1
US,87,30.0,Oregon,Willamette Valley,Paul Gregutt,Pinot Noir,0,0,0,0,0,0,2012.0,0
France,90,,Bordeaux,Saint-Émilion,Roger Voss,Bordeaux-style Red Blend,0,0,0,0,0,0,2014.0,1
Italy,89,22.0,Tuscany,Toscana,Kerin O’Keefe,Red Blend,1,0,0,0,1,0,2011.0,1
Portugal,94,100.0,Port,,Roger Voss,Port,0,0,0,0,0,0,1984.0,0
France,84,30.0,Burgundy,Montagny,Roger Voss,Chardonnay,0,1,0,0,0,0,2013.0,0
South Africa,88,30.0,Paarl,,Lauren Buzzeo,Chenin Blanc,0,0,0,0,0,1,2011.0,0
US,84,42.0,California,Sonoma Valley,,Cabernet Sauvignon,0,0,0,0,0,0,2006.0,0
Chile,86,12.0,Maule Valley,,Michael Schachner,Riesling,0,0,0,0,1,0,2011.0,0
US,91,22.0,Washington,Horse Heaven Hills,Paul Gregutt,Merlot,1,0,0,0,1,1,2005.0,0
France,84,30.0,Champagne,Champagne,Paul Gregutt,Champagne Blend,0,0,0,0,0,0,,1
France,87,10.0,Bordeaux,Bordeaux,Roger Voss,Bordeaux-style Red Blend,0,0,0,0,0,0,2015.0,1
France,93,,Bordeaux,Saint-Julien,Roger Voss,Bordeaux-style Red Blend,0,0,0,0,0,0,2008.0,1
Italy,92,30.0,Sicily & Sardinia,Sicilia,,Chardonnay,0,0,0,0,0,0,2011.0,0
France,87,10.0,Provence,Côtes de Provence,Roger Voss,Rosé,1,0,0,0,0,0,2013.0,0
France,93,37.0,Alsace,Alsace,Anne Krebiehl MW,Riesling,0,0,0,0,1,0,2013.0,0
Argentina,85,12.0,Other,Calchaquí Valley,Michael Schachner,Malbec,1,0,0,0,0,0,2007.0,0
US,91,50.0,Oregon,Willamette Valley,Paul Gregutt,Pinot Noir,1,0,0,0,0,0,2012.0,0
France,86,15.0,Beaujolais,Beaujolais-Villages,Roger Voss,Gamay,1,0,0,0,0,0,2014.0,0
US,87,28.0,California,Russian River Valley,Virginie Boone,Pinot Noir,0,0,0,0,0,0,2014.0,0
Portugal,87,15.0,Douro,,Roger Voss,Portuguese Red,1,0,0,0,0,0,2011.0,0
Portugal,87,11.0,Lisboa,,Roger Voss,Portuguese Red,1,0,0,0,0,0,2014.0,0
France,93,57.0,Alsace,Crémant d'Alsace,Anne Krebiehl MW,Sparkling Blend,0,0,0,0,1,0,2012.0,1
Italy,94,105.0,Tuscany,Brunello di Montalcino,Kerin O’Keefe,Sangiovese,1,0,0,0,0,0,2010.0,0
Germany,90,,Mosel,,,Riesling,0,0,0,0,0,0,2008.0,0
US,87,17.0,California,California,Virginie Boone,Red Blend,0,0,0,0,0,0,2010.0,1
France,92,,Bordeaux,Haut-Médoc,Roger Voss,Bordeaux-style Red Blend,1,0,0,0,0,0,2010.0,1
France,93,,Bordeaux,Saint-Julien,Roger Voss,Bordeaux-style Red Blend,1,0,0,0,0,0,2010.0,1
US,89,55.0,California,Santa Lucia Highlands,,Pinot Noir,0,0,0,0,1,1,2011.0,0
France,88,70.0,Burgundy,Nuits-St.-Georges,Roger Voss,Pinot Noir,1,0,0,0,1,1,2005.0,0
US,92,50.0,Oregon,Willamette Valley,Paul Gregutt,Sparkling Blend,1,0,1,0,0,0,2012.0,1
Italy,86,10.0,Sicily & Sardinia,Terre Siciliane,Kerin O’Keefe,Nero d'Avola,1,0,0,0,0,0,2014.0,0
US,89,24.0,California,Mendocino Ridge,Jim Gordon,Rosé,0,0,0,0,0,0,2014.0,0
US,86,9.0,Washington,Washington,Sean P. Sullivan,Riesling,0,0,0,0,0,1,2013.0,0
US,94,52.0,California,Carneros,Virginie Boone,Chardonnay,0,1,0,1,0,0,2015.0,0
US,92,40.0,California,Paso Robles,Matt Kettmann,Cabernet Sauvignon,1,0,0,0,0,0,2013.0,0
US,86,19.0,Virginia,Shenandoah Valley,,Cabernet Sauvignon,0,0,0,0,0,0,2010.0,0
France,89,30.0,Alsace,Alsace,Joe Czerwinski,Tokay Pinot Gris,0,0,0,0,0,0,1996.0,0
Spain,83,8.0,Northern Spain,Campo de Borja,Michael Schachner,Garnacha-Syrah,0,0,0,0,0,0,2010.0,1
US,91,30.0,Oregon,Dundee Hills,Paul Gregutt,Pinot Noir,1,0,0,0,0,0,2011.0,0
Italy,87,42.0,Southern Italy,Aglianico del Vulture,Kerin O’Keefe,Aglianico,0,0,0,0,1,0,2011.0,0
Italy,89,24.0,Tuscany,Chianti Rufina,Kerin O’Keefe,Red Blend,1,0,0,0,0,0,2012.0,1
US,89,28.0,Oregon,Willamette Valley,Paul Gregutt,White Blend,1,1,1,0,0,0,2014.0,1
Italy,94,85.0,Veneto,Amarone della Valpolicella Classico,Kerin O’Keefe,Red Blend,1,0,0,0,0,0,2012.0,1
US,93,50.0,California,Sonoma Coast,Virginie Boone,Pinot Noir,1,0,1,0,0,0,2014.0,0
Portugal,85,8.0,Dão,,Roger Voss,Portuguese Red,1,0,0,0,0,0,2014.0,0
Italy,87,,Central Italy,Offida Pecorino,,Pecorino,0,1,0,0,0,0,2009.0,0
Italy,86,20.0,Sicily & Sardinia,Sicilia,Kerin O’Keefe,Chardonnay,0,0,0,0,0,0,2011.0,0
France,93,,Loire Valley,Savennières,Roger Voss,Chenin Blanc,0,0,0,0,0,0,2010.0,0
US,87,42.0,California,Napa Valley,,Cabernet Sauvignon,0,0,0,0,0,0,2009.0,0
Portugal,91,16.0,Alentejo,,Roger Voss,Portuguese Red,1,0,0,0,0,0,2011.0,0
Australia,89,70.0,South Australia,Barossa,Joe Czerwinski,Shiraz,0,0,0,0,0,0,2006.0,0
Germany,86,19.0,Pfalz,,Anna Lee C. Iijima,Riesling,0,0,0,0,1,0,2014.0,0
US,88,25.0,Oregon,Willamette Valley,Paul Gregutt,Chardonnay,0,0,0,0,0,0,2015.0,0
US,93,42.0,Oregon,Willamette Valley,Paul Gregutt,Pinot Noir,0,0,0,0,0,0,2012.0,0
Italy,87,,Tuscany,Brunello di Montalcino,Kerin O’Keefe,Sangiovese,1,0,0,0,0,0,2009.0,0
Italy,90,78.0,Tuscany,Toscana,,Red Blend,0,0,0,0,0,0,2005.0,1
US,92,70.0,Oregon,Dundee Hills,Paul Gregutt,Pinot Noir,0,0,0,0,0,0,2012.0,0
France,89,56.0,Burgundy,Beaune,Roger Voss,Pinot Noir,0,0,0,0,0,0,2008.0,0
France,88,35.0,Loire Valley,Coteaux du Giennois,Roger Voss,Pinot Noir-Gamay,1,0,0,0,0,0,2015.0,1
US,85,14.0,Oregon,Willamette Valley,Paul Gregutt,Müller-Thurgau,0,0,0,0,0,0,2013.0,1
France,86,15.0,Bordeaux,Bordeaux,Roger Voss,Bordeaux-style Red Blend,1,0,0,0,0,0,2011.0,1
US,88,35.0,California,Clarksburg,Jim Gordon,Teroldego,0,0,0,0,0,0,2012.0,0
US,88,12.0,California,California,Jim Gordon,Red Blend,1,0,0,0,0,0,2014.0,1
Austria,90,20.0,Wiener Gemischter Satz,,Anne Krebiehl MW,White Blend,0,0,0,0,0,0,2015.0,1
France,88,,Champagne,Champagne,Roger Voss,Champagne Blend,1,0,0,0,0,0,,1
Italy,98,175.0,Tuscany,Bolgheri Superiore,,Red Blend,0,0,0,0,0,0,2004.0,1
Australia,87,21.0,South Australia,McLaren Vale,,Shiraz,1,0,0,0,0,1,2015.0,0
Portugal,87,10.0,Tejo,,Roger Voss,Verdelho,0,0,0,0,0,0,2016.0,0
US,93,45.0,California,Sonoma Coast,Virginie Boone,Pinot Noir,1,0,1,0,0,0,2014.0,0
Portugal,95,100.0,Douro,,Roger Voss,Portuguese Red,1,0,0,0,0,0,2012.0,0
Portugal,88,30.0,Port,,Roger Voss,Port,1,0,0,0,1,0,0.0,0
France,95,,Bordeaux,Pauillac,Roger Voss,Bordeaux-style Red Blend,1,0,0,0,0,0,2012.0,1
France,93,,Southwest France,Jurançon,Roger Voss,Petit Manseng,0,0,0,0,0,0,2010.0,0
US,89,22.0,Washington,Horse Heaven Hills,Sean P. Sullivan,Chardonnay,0,0,0,0,0,0,2012.0,0
Austria,92,37.0,Niederösterreich,,Anne Krebiehl MW,Weissburgunder,0,1,0,0,0,0,2012.0,0
France,91,25.0,Bordeaux,Pessac-Léognan,Roger Voss,Bordeaux-style White Blend,0,0,0,0,0,0,2012.0,1
South Africa,86,30.0,Western Cape,,Lauren Buzzeo,Shiraz-Cabernet Sauvignon,1,0,0,0,0,0,2008.0,1
US,90,28.0,California,Russian River Valley,,Cabernet Franc,0,0,0,0,1,0,2010.0,0
France,95,90.0,Burgundy,Chambolle-Musigny,Roger Voss,Pinot Noir,0,0,0,0,0,0,2005.0,0
Argentina,82,11.0,Mendoza Province,Mendoza,Michael Schachner,Red Blend,1,0,0,0,0,1,2010.0,1
US,85,40.0,Virginia,Virginia,,Cabernet Sauvignon,0,0,0,0,0,0,2009.0,0
US,90,21.0,California,California,,Bordeaux-style Red Blend,0,0,0,0,0,0,2008.0,1
US,90,45.0,California,Sonoma Valley,Virginie Boone,Cabernet Sauvignon,1,0,0,0,0,0,2012.0,0
US,94,55.0,California,Anderson Valley,Virginie Boone,Pinot Noir,1,0,0,0,0,0,2010.0,0
US,89,24.0,California,Calaveras County,Virginie Boone,Zinfandel,1,0,0,0,0,1,2011.0,0
Italy,88,17.0,Southern Italy,Campi Flegrei,Kerin O’Keefe,Falanghina,0,1,0,0,0,0,2015.0,0
Austria,95,92.0,Wachau,,Anne Krebiehl MW,Grüner Veltliner,0,0,0,0,0,0,2013.0,0
France,93,55.0,Loire Valley,Quarts de Chaume,Roger Voss,Chenin Blanc,0,0,0,0,0,0,2010.0,0
Spain,88,15.0,Galicia,Ribeiro,Michael Schachner,White Blend,0,0,0,0,0,0,2010.0,1
Germany,89,,Rheingau,,Anna Lee C. Iijima,Riesling,0,0,0,0,1,0,2015.0,0
France,87,12.0,Bordeaux,Bordeaux Supérieur,Roger Voss,Bordeaux-style Red Blend,1,0,0,0,0,0,2015.0,1
Austria,92,40.0,Burgenland,,Roger Voss,Austrian Red Blend,1,0,0,0,0,0,2009.0,1
Australia,89,65.0,South Australia,McLaren Vale,Joe Czerwinski,G-S-M,0,0,0,0,0,0,2007.0,1
US,92,17.0,California,Edna Valley,,Albariño,0,1,0,0,0,0,2009.0,0
New Zealand,86,20.0,Marlborough,,Joe Czerwinski,Pinot Noir,1,0,0,0,0,0,2000.0,0
US,88,29.0,California,Sonoma Valley,Virginie Boone,Albariño,0,0,0,0,1,0,2013.0,0
Argentina,85,12.0,Mendoza Province,Mendoza,Michael Schachner,Sauvignon Blanc,0,0,0,0,1,0,2007.0,0
US,91,40.0,California,Santa Barbara County,Matt Kettmann,Syrah,1,0,0,0,1,0,2013.0,0
Germany,89,12.0,Pfalz,,,Gewürztraminer,0,0,0,0,1,1,2009.0,0
US,90,30.0,California,Santa Cruz Mountains,Matt Kettmann,Chardonnay,0,0,0,0,1,0,2013.0,0
US,94,85.0,California,Napa Valley,Virginie Boone,Tempranillo,0,0,0,0,0,0,2013.0,0
Austria,90,,Burgenland,,Roger Voss,Red Blend,1,0,0,0,0,1,2004.0,1
US,88,35.0,Washington,Horse Heaven Hills,Sean P. Sullivan,Cabernet Sauvignon,0,0,0,0,0,0,2011.0,0
US,91,28.0,Washington,Walla Walla Valley (WA),Paul Gregutt,Syrah,0,0,0,0,0,1,2007.0,0
South Africa,86,34.0,Stellenbosch,,,Shiraz-Cabernet Sauvignon,1,1,0,0,0,1,2000.0,1
Italy,88,20.0,Tuscany,Maremma Toscana,Kerin O’Keefe,Sangiovese,1,0,0,0,0,0,2013.0,0
US,93,19.0,Oregon,Willamette Valley,Paul Gregutt,Pinot Gris,0,0,0,0,0,0,2012.0,0
US,86,30.0,California,Russian River Valley,,Merlot,0,0,0,0,1,0,2006.0,0
Argentina,89,19.0,Mendoza Province,Agrelo,Michael Schachner,Cabernet Sauvignon,1,0,0,0,0,0,2010.0,0
US,88,16.0,New York,Finger Lakes,Anna Lee C. Iijima,Merlot,1,0,0,0,0,0,2012.0,0
US,80,13.0,California,Sonoma County,,Champagne Blend,1,0,1,0,1,0,,1
Italy,88,15.0,Piedmont,Roero,Kerin O’Keefe,Arneis,0,0,0,0,0,0,2015.0,0
Italy,89,23.0,Veneto,Conegliano Valdobbiadene Prosecco Superiore,Kerin O’Keefe,Glera,0,0,0,0,1,0,2016.0,0
US,86,23.0,California,California,,Zinfandel,1,0,0,0,0,0,1998.0,0
Italy,94,58.0,Piedmont,Barbaresco,Kerin O’Keefe,Nebbiolo,1,1,1,0,0,0,2012.0,0
US,88,55.0,California,Napa Valley,,Cabernet Sauvignon,0,0,0,0,0,1,2008.0,0
US,86,38.0,California,Dry Creek Valley,,Syrah,0,0,0,0,0,0,2005.0,0
US,86,36.0,Washington,Washington,Paul Gregutt,Syrah,1,0,0,0,0,0,2005.0,0
US,92,32.0,Washington,Yakima Valley,Sean P. Sullivan,Merlot,0,0,0,0,0,0,2012.0,0
Spain,91,22.0,Galicia,Rías Baixas,Michael Schachner,Albariño,0,0,0,0,0,0,2015.0,0
US,89,28.0,California,Santa Cruz Mountains,Matt Kettmann,Chardonnay,0,0,0,0,0,0,2014.0,0
Spain,90,36.0,Catalonia,Cava,Michael Schachner,Sparkling Blend,0,0,0,0,1,0,2013.0,1
US,87,18.0,California,Monterey County,,Chardonnay,0,0,0,0,1,0,2008.0,0
Argentina,88,12.0,Mendoza Province,Mendoza,Michael Schachner,Cabernet Sauvignon,1,0,0,0,0,0,2015.0,0
Germany,93,38.0,Rheingau,,Anna Lee C. Iijima,Riesling,0,0,0,0,1,0,2015.0,0
France,88,20.0,Bordeaux,Blaye Côtes de Bordeaux,Roger Voss,Bordeaux-style Red Blend,1,0,0,0,0,0,2014.0,1
France,90,22.0,Beaujolais,Fleurie,Roger Voss,Gamay,1,0,0,0,0,1,2012.0,0
US,86,10.0,California,Mendocino County,Virginie Boone,Chardonnay,0,0,0,0,0,1,2010.0,0
Spain,88,21.0,Northern Spain,Vino de la Tierra de Castilla y León,Michael Schachner,Mencía,0,0,0,0,0,0,2013.0,0
France,88,,Champagne,Champagne,Roger Voss,Champagne Blend,0,0,0,0,0,0,,1
Germany,93,40.0,Mosel,,Anna Lee C. Iijima,Spätburgunder,1,0,0,0,0,0,2012.0,0
Germany,92,69.0,Rheinhessen,,Anna Lee C. Iijima,Riesling,0,0,0,0,1,0,2012.0,0
US,88,52.0,Oregon,Willamette Valley,Paul Gregutt,Pinot Noir,0,0,0,0,0,0,2009.0,0
South Africa,86,12.0,Western Cape,,Lauren Buzzeo,Sauvignon Blanc,0,0,0,0,0,1,2010.0,0
US,84,12.0,California,Dunnigan Hills,Jim Gordon,Tempranillo,0,0,0,0,0,1,2013.0,0
France,90,35.0,Southwest France,Cahors,Roger Voss,Malbec,0,0,0,0,0,0,2012.0,0
France,93,42.0,Burgundy,Chablis,Roger Voss,Chardonnay,0,1,0,0,0,0,2013.0,0
US,93,94.0,California,Napa Valley,Virginie Boone,Chardonnay,0,0,0,0,0,0,2014.0,0
Portugal,84,,Alentejano,,Roger Voss,Portuguese Red,1,0,0,0,0,0,2010.0,0
US,89,25.0,Washington,Columbia Valley (WA),Sean P. Sullivan,Cabernet Sauvignon,0,0,0,0,0,0,2013.0,0
Italy,88,50.0,Central Italy,Conero,Kerin O’Keefe,Montepulciano,1,1,0,0,0,0,2009.0,0
Italy,86,16.0,Northeastern Italy,Delle Venezie,,Merlot,0,0,0,0,0,0,2008.0,0
Austria,85,13.0,Niederösterreich,,Roger Voss,Rosé,1,0,0,0,0,0,2012.0,0
Uruguay,87,22.0,Progreso,,Michael Schachner,Cabernet Sauvignon,0,0,0,0,0,1,2010.0,0
Italy,86,15.0,Tuscany,Toscana,Kerin O’Keefe,Red Blend,1,0,0,0,0,0,2014.0,1
US,90,50.0,Washington,Walla Walla Valley (WA),Paul Gregutt,Merlot,0,0,0,0,0,0,2009.0,0
Austria,89,25.0,Südsteiermark,,Anne Krebiehl MW,Weissburgunder,0,1,0,0,0,0,2014.0,0
Spain,87,8.0,Northern Spain,Campo de Borja,Michael Schachner,Rosé,1,0,0,0,0,0,2008.0,0
France,90,28.0,Burgundy,Pouilly-Fuissé,Roger Voss,Chardonnay,0,0,0,0,0,0,2011.0,0
Austria,91,30.0,Kamptal,,Anne Krebiehl MW,Grüner Veltliner,0,1,0,0,0,0,2013.0,0
US,87,35.0,California,Paso Robles,Matt Kettmann,Tannat,1,0,0,0,0,0,2016.0,0
US,94,155.0,California,Napa Valley,,Cabernet Sauvignon,0,0,0,0,0,0,2010.0,0
Italy,88,16.0,Southern Italy,Campania,Kerin O’Keefe,Falanghina,0,1,0,0,0,0,2015.0,0
Germany,90,16.0,Mosel,,Anna Lee C. Iijima,Riesling,0,0,0,0,1,0,2015.0,0
US,85,10.0,California,California,Jim Gordon,Chardonnay,0,0,0,0,0,1,2012.0,0
US,89,55.0,Oregon,Applegate Valley,Paul Gregutt,Syrah,1,0,0,0,0,0,2011.0,0
Spain,91,20.0,Andalucia,Jerez,Michael Schachner,Pedro Ximénez,1,0,0,0,0,1,0.0,0
US,90,40.0,New York,North Fork of Long Island,Anna Lee C. Iijima,Red Blend,1,0,0,0,0,0,2014.0,1
Chile,86,15.0,Casablanca Valley,,Michael Schachner,Sauvignon Blanc,0,0,0,0,0,0,2012.0,0
